Num.Enhancers,Gene_ID
2,ENSG00000083097
1,ENSG00000083099
5,ENSG00000083123
2,ENSG00000083168
6,ENSG00000083223
3,ENSG00000083290
35,ENSG00000083307
6,ENSG00000083312
8,ENSG00000083444
2,ENSG00000083454
8,ENSG00000083457
23,ENSG00000083520
6,ENSG00000083535
1,ENSG00000083544
9,ENSG00000083635
2,ENSG00000083642
5,ENSG00000083720
10,ENSG00000083799
7,ENSG00000083807
7,ENSG00000083812
6,ENSG00000083814
5,ENSG00000083817
8,ENSG00000083828
10,ENSG00000083838
10,ENSG00000083842
2,ENSG00000083844
6,ENSG00000083845
9,ENSG00000083857
13,ENSG00000083896
7,ENSG00000083937
25,ENSG00000084070
44,ENSG00000084072
31,ENSG00000084073
5,ENSG00000084090
22,ENSG00000084092
22,ENSG00000084093
1,ENSG00000084110
16,ENSG00000084112
50,ENSG00000084207
21,ENSG00000084234
27,ENSG00000084444
3,ENSG00000084463
15,ENSG00000084623
12,ENSG00000084636
14,ENSG00000084652
2,ENSG00000084674
1,ENSG00000084676
3,ENSG00000084693
26,ENSG00000084731
31,ENSG00000084733
2,ENSG00000084734
30,ENSG00000084754
3,ENSG00000084764
4,ENSG00000084774
9,ENSG00000085063
3,ENSG00000085117
1,ENSG00000085224
12,ENSG00000085231
4,ENSG00000085274
6,ENSG00000085365
5,ENSG00000085377
1,ENSG00000085382
9,ENSG00000085415
25,ENSG00000085433
13,ENSG00000085449
5,ENSG00000085491
8,ENSG00000085511
5,ENSG00000085514
19,ENSG00000085552
1,ENSG00000085563
2,ENSG00000085644
25,ENSG00000085662
6,ENSG00000085719
1,ENSG00000085721
6,ENSG00000085733
10,ENSG00000085760
12,ENSG00000085788
8,ENSG00000085831
20,ENSG00000085832
3,ENSG00000085840
23,ENSG00000085871
7,ENSG00000085872
2,ENSG00000085978
9,ENSG00000085982
6,ENSG00000085998
3,ENSG00000085999
7,ENSG00000086015
27,ENSG00000086061
23,ENSG00000086062
25,ENSG00000086065
15,ENSG00000086102
6,ENSG00000086159
14,ENSG00000086189
14,ENSG00000086200
1,ENSG00000086205
30,ENSG00000086232
5,ENSG00000086300
8,ENSG00000086475
24,ENSG00000086504
4,ENSG00000086506
13,ENSG00000086544
4,ENSG00000086548
22,ENSG00000086570
14,ENSG00000086589
17,ENSG00000086598
3,ENSG00000086619
8,ENSG00000086666
18,ENSG00000086696
5,ENSG00000086712
11,ENSG00000086730
2,ENSG00000086758
8,ENSG00000086827
26,ENSG00000086848
4,ENSG00000087008
12,ENSG00000087053
26,ENSG00000087074
13,ENSG00000087076
44,ENSG00000087077
11,ENSG00000087085
31,ENSG00000087086
44,ENSG00000087087
31,ENSG00000087088
16,ENSG00000087111
11,ENSG00000087128
4,ENSG00000087152
1,ENSG00000087157
4,ENSG00000087191
6,ENSG00000087206
7,ENSG00000087245
8,ENSG00000087253
14,ENSG00000087263
6,ENSG00000087266
6,ENSG00000087269
7,ENSG00000087274
4,ENSG00000087299
25,ENSG00000087302
29,ENSG00000087338
12,ENSG00000087365
39,ENSG00000087448
5,ENSG00000087460
10,ENSG00000087470
31,ENSG00000087494
4,ENSG00000087495
1,ENSG00000087502
9,ENSG00000087510
11,ENSG00000087586
3,ENSG00000087589
1,ENSG00000087842
4,ENSG00000087884
5,ENSG00000087903
1,ENSG00000087916
6,ENSG00000087995
3,ENSG00000088002
4,ENSG00000088035
3,ENSG00000088038
17,ENSG00000088053
9,ENSG00000088179
5,ENSG00000088205
10,ENSG00000088247
19,ENSG00000088256
6,ENSG00000088280
17,ENSG00000088298
8,ENSG00000088305
14,ENSG00000088325
8,ENSG00000088340
11,ENSG00000088356
2,ENSG00000088367
15,ENSG00000088386
41,ENSG00000088387
4,ENSG00000088448
7,ENSG00000088451
1,ENSG00000088538
4,ENSG00000088543
25,ENSG00000088682
20,ENSG00000088726
4,ENSG00000088727
10,ENSG00000088766
18,ENSG00000088808
10,ENSG00000088812
19,ENSG00000088826
21,ENSG00000088832
22,ENSG00000088833
10,ENSG00000088836
8,ENSG00000088854
10,ENSG00000088876
29,ENSG00000088888
10,ENSG00000088899
2,ENSG00000088930
1,ENSG00000088970
39,ENSG00000088986
13,ENSG00000089006
8,ENSG00000089009
4,ENSG00000089022
2,ENSG00000089041
1,ENSG00000089048
7,ENSG00000089050
21,ENSG00000089053
6,ENSG00000089057
1,ENSG00000089060
7,ENSG00000089063
5,ENSG00000089091
14,ENSG00000089094
1,ENSG00000089116
4,ENSG00000089123
9,ENSG00000089127
19,ENSG00000089154
31,ENSG00000089157
13,ENSG00000089159
10,ENSG00000089163
6,ENSG00000089177
3,ENSG00000089195
14,ENSG00000089220
2,ENSG00000089234
11,ENSG00000089248
33,ENSG00000089280
2,ENSG00000089289
14,ENSG00000089327
3,ENSG00000089335
11,ENSG00000089336
7,ENSG00000089351
22,ENSG00000089356
21,ENSG00000089486
5,ENSG00000089505
23,ENSG00000089597
7,ENSG00000089639
3,ENSG00000089682
7,ENSG00000089685
12,ENSG00000089692
38,ENSG00000089693
14,ENSG00000089723
16,ENSG00000089737
14,ENSG00000089775
3,ENSG00000089818
3,ENSG00000089820
2,ENSG00000089847
8,ENSG00000089876
11,ENSG00000089902
1,ENSG00000089916
15,ENSG00000090006
13,ENSG00000090013
46,ENSG00000090020
7,ENSG00000090054
7,ENSG00000090060
9,ENSG00000090061
12,ENSG00000090097
13,ENSG00000090238
7,ENSG00000090266
45,ENSG00000090273
16,ENSG00000090316
7,ENSG00000090339
14,ENSG00000090372
17,ENSG00000090432
19,ENSG00000090447
1,ENSG00000090470
13,ENSG00000090487
6,ENSG00000090512
12,ENSG00000090520
65,ENSG00000090530
10,ENSG00000090539
11,ENSG00000090554
15,ENSG00000090565
16,ENSG00000090581
1,ENSG00000090612
7,ENSG00000090615
45,ENSG00000090621
2,ENSG00000090659
13,ENSG00000090661
1,ENSG00000090674
13,ENSG00000090686
19,ENSG00000090776
3,ENSG00000090857
14,ENSG00000090861
20,ENSG00000090863
2,ENSG00000090889
9,ENSG00000090905
2,ENSG00000090920
5,ENSG00000090924
2,ENSG00000090932
15,ENSG00000090971
5,ENSG00000090975
4,ENSG00000090989
15,ENSG00000091009
2,ENSG00000091010
9,ENSG00000091039
18,ENSG00000091073
6,ENSG00000091106
13,ENSG00000091127
1,ENSG00000091128
3,ENSG00000091129
10,ENSG00000091136
2,ENSG00000091137
10,ENSG00000091140
2,ENSG00000091157
2,ENSG00000091164
14,ENSG00000091317
23,ENSG00000091409
24,ENSG00000091436
7,ENSG00000091483
14,ENSG00000091490
2,ENSG00000091513
2,ENSG00000091527
10,ENSG00000091536
24,ENSG00000091542
6,ENSG00000091592
8,ENSG00000091622
28,ENSG00000091640
2,ENSG00000091651
13,ENSG00000091732
1,ENSG00000091831
1,ENSG00000091844
7,ENSG00000091879
6,ENSG00000091947
1,ENSG00000091972
5,ENSG00000091986
28,ENSG00000092010
14,ENSG00000092020
25,ENSG00000092036
26,ENSG00000092068
8,ENSG00000092094
21,ENSG00000092096
28,ENSG00000092098
2,ENSG00000092108
2,ENSG00000092140
10,ENSG00000092148
7,ENSG00000092199
7,ENSG00000092201
8,ENSG00000092203
9,ENSG00000092208
26,ENSG00000092295
29,ENSG00000092330
2,ENSG00000092439
21,ENSG00000092445
1,ENSG00000092470
15,ENSG00000092529
15,ENSG00000092531
9,ENSG00000092621
10,ENSG00000092758
46,ENSG00000092820
30,ENSG00000092841
12,ENSG00000092847
14,ENSG00000092850
1,ENSG00000092853
5,ENSG00000092871
17,ENSG00000092929
9,ENSG00000092931
21,ENSG00000092964
11,ENSG00000092969
7,ENSG00000093000
2,ENSG00000093009
22,ENSG00000093010
21,ENSG00000093100
6,ENSG00000093144
2,ENSG00000093167
29,ENSG00000093183
6,ENSG00000093217
13,ENSG00000094631
26,ENSG00000094796
27,ENSG00000094804
8,ENSG00000094880
23,ENSG00000094914
9,ENSG00000094916
14,ENSG00000094975
14,ENSG00000095002
11,ENSG00000095015
10,ENSG00000095059
23,ENSG00000095066
20,ENSG00000095139
4,ENSG00000095203
7,ENSG00000095209
14,ENSG00000095261
28,ENSG00000095319
26,ENSG00000095321
11,ENSG00000095370
27,ENSG00000095380
28,ENSG00000095383
8,ENSG00000095397
6,ENSG00000095464
19,ENSG00000095485
5,ENSG00000095539
9,ENSG00000095564
2,ENSG00000095574
5,ENSG00000095585
5,ENSG00000095587
6,ENSG00000095627
2,ENSG00000095713
4,ENSG00000095739
4,ENSG00000095752
7,ENSG00000095787
31,ENSG00000095794
31,ENSG00000095906
22,ENSG00000095951
1,ENSG00000095970
33,ENSG00000096060
29,ENSG00000096063
3,ENSG00000096070
9,ENSG00000096080
2,ENSG00000096088
6,ENSG00000096092
6,ENSG00000096093
20,ENSG00000096384
13,ENSG00000096401
4,ENSG00000096433
1,ENSG00000096654
39,ENSG00000096696
2,ENSG00000096717
9,ENSG00000096746
1,ENSG00000096872
2,ENSG00000096968
1,ENSG00000096996
10,ENSG00000097007
35,ENSG00000097021
14,ENSG00000097033
5,ENSG00000097046
1,ENSG00000097096
24,ENSG00000099194
14,ENSG00000099203
33,ENSG00000099204
13,ENSG00000099219
5,ENSG00000099246
7,ENSG00000099250
2,ENSG00000099251
1,ENSG00000099256
4,ENSG00000099260
14,ENSG00000099282
4,ENSG00000099284
5,ENSG00000099308
6,ENSG00000099326
2,ENSG00000099330
2,ENSG00000099331
50,ENSG00000099337
30,ENSG00000099338
24,ENSG00000099341
34,ENSG00000099364
17,ENSG00000099365
28,ENSG00000099377
29,ENSG00000099381
22,ENSG00000099385
14,ENSG00000099617
40,ENSG00000099622
14,ENSG00000099624
15,ENSG00000099625
1,ENSG00000099749
8,ENSG00000099769
7,ENSG00000099783
2,ENSG00000099785
20,ENSG00000099795
12,ENSG00000099797
38,ENSG00000099800
7,ENSG00000099804
24,ENSG00000099810
49,ENSG00000099812
6,ENSG00000099814
54,ENSG00000099817
10,ENSG00000099822
31,ENSG00000099834
24,ENSG00000099840
43,ENSG00000099849
32,ENSG00000099860
7,ENSG00000099864
18,ENSG00000099875
10,ENSG00000099889
10,ENSG00000099899
17,ENSG00000099901
8,ENSG00000099904
15,ENSG00000099910
18,ENSG00000099917
10,ENSG00000099937
24,ENSG00000099940
24,ENSG00000099942
21,ENSG00000099949
1,ENSG00000099953
2,ENSG00000099956
13,ENSG00000099957
1,ENSG00000099958
10,ENSG00000099960
19,ENSG00000099968
2,ENSG00000099974
2,ENSG00000099977
1,ENSG00000099984
1,ENSG00000099991
23,ENSG00000099992
2,ENSG00000099994
22,ENSG00000099995
17,ENSG00000099999
29,ENSG00000100003
3,ENSG00000100014
23,ENSG00000100023
15,ENSG00000100027
3,ENSG00000100028
29,ENSG00000100029
20,ENSG00000100030
5,ENSG00000100031
13,ENSG00000100033
15,ENSG00000100034
24,ENSG00000100036
15,ENSG00000100038
4,ENSG00000100053
1,ENSG00000100055
8,ENSG00000100056
4,ENSG00000100058
16,ENSG00000100060
29,ENSG00000100065
12,ENSG00000100075
10,ENSG00000100078
23,ENSG00000100079
39,ENSG00000100083
9,ENSG00000100084
27,ENSG00000100092
44,ENSG00000100097
7,ENSG00000100099
23,ENSG00000100100
26,ENSG00000100101
7,ENSG00000100104
19,ENSG00000100105
34,ENSG00000100106
8,ENSG00000100109
36,ENSG00000100116
36,ENSG00000100124
49,ENSG00000100129
28,ENSG00000100138
49,ENSG00000100139
45,ENSG00000100142
33,ENSG00000100146
14,ENSG00000100147
6,ENSG00000100150
29,ENSG00000100151
4,ENSG00000100154
19,ENSG00000100156
12,ENSG00000100162
3,ENSG00000100167
3,ENSG00000100170
1,ENSG00000100181
20,ENSG00000100196
13,ENSG00000100197
26,ENSG00000100201
3,ENSG00000100206
11,ENSG00000100207
11,ENSG00000100209
22,ENSG00000100211
22,ENSG00000100216
12,ENSG00000100219
9,ENSG00000100220
12,ENSG00000100221
8,ENSG00000100225
9,ENSG00000100226
21,ENSG00000100227
6,ENSG00000100228
11,ENSG00000100234
8,ENSG00000100239
7,ENSG00000100241
8,ENSG00000100242
30,ENSG00000100243
8,ENSG00000100246
3,ENSG00000100249
4,ENSG00000100258
15,ENSG00000100263
24,ENSG00000100266
22,ENSG00000100271
12,ENSG00000100280
8,ENSG00000100281
3,ENSG00000100284
4,ENSG00000100285
1,ENSG00000100288
23,ENSG00000100290
1,ENSG00000100292
25,ENSG00000100294
17,ENSG00000100296
3,ENSG00000100297
1,ENSG00000100299
32,ENSG00000100300
23,ENSG00000100304
2,ENSG00000100307
7,ENSG00000100311
8,ENSG00000100314
12,ENSG00000100316
16,ENSG00000100319
23,ENSG00000100320
6,ENSG00000100321
9,ENSG00000100324
18,ENSG00000100325
22,ENSG00000100330
9,ENSG00000100335
9,ENSG00000100336
23,ENSG00000100342
3,ENSG00000100344
28,ENSG00000100345
2,ENSG00000100346
4,ENSG00000100347
21,ENSG00000100348
14,ENSG00000100350
4,ENSG00000100351
26,ENSG00000100353
17,ENSG00000100354
26,ENSG00000100359
16,ENSG00000100360
5,ENSG00000100364
3,ENSG00000100365
2,ENSG00000100372
9,ENSG00000100376
12,ENSG00000100379
15,ENSG00000100380
4,ENSG00000100385
20,ENSG00000100387
10,ENSG00000100393
13,ENSG00000100395
11,ENSG00000100399
20,ENSG00000100401
16,ENSG00000100403
23,ENSG00000100410
20,ENSG00000100412
19,ENSG00000100413
43,ENSG00000100416
18,ENSG00000100417
18,ENSG00000100418
45,ENSG00000100422
5,ENSG00000100426
8,ENSG00000100429
2,ENSG00000100433
15,ENSG00000100439
25,ENSG00000100441
5,ENSG00000100442
25,ENSG00000100445
34,ENSG00000100461
35,ENSG00000100462
2,ENSG00000100473
3,ENSG00000100478
7,ENSG00000100479
7,ENSG00000100483
1,ENSG00000100485
5,ENSG00000100490
7,ENSG00000100503
30,ENSG00000100504
4,ENSG00000100505
9,ENSG00000100519
3,ENSG00000100522
17,ENSG00000100526
21,ENSG00000100528
21,ENSG00000100532
16,ENSG00000100554
16,ENSG00000100558
13,ENSG00000100564
8,ENSG00000100567
21,ENSG00000100568
4,ENSG00000100575
7,ENSG00000100577
3,ENSG00000100580
13,ENSG00000100591
17,ENSG00000100592
1,ENSG00000100593
3,ENSG00000100596
2,ENSG00000100599
15,ENSG00000100600
3,ENSG00000100601
2,ENSG00000100603
4,ENSG00000100604
15,ENSG00000100605
7,ENSG00000100612
6,ENSG00000100614
6,ENSG00000100625
7,ENSG00000100628
1,ENSG00000100629
20,ENSG00000100632
36,ENSG00000100644
17,ENSG00000100647
18,ENSG00000100650
2,ENSG00000100652
32,ENSG00000100664
3,ENSG00000100697
32,ENSG00000100711
19,ENSG00000100714
10,ENSG00000100722
7,ENSG00000100726
10,ENSG00000100731
7,ENSG00000100739
2,ENSG00000100744
4,ENSG00000100749
8,ENSG00000100764
8,ENSG00000100767
23,ENSG00000100784
17,ENSG00000100796
30,ENSG00000100802
30,ENSG00000100804
11,ENSG00000100811
30,ENSG00000100813
5,ENSG00000100814
2,ENSG00000100815
9,ENSG00000100823
31,ENSG00000100836
27,ENSG00000100842
11,ENSG00000100852
12,ENSG00000100865
1,ENSG00000100867
20,ENSG00000100883
6,ENSG00000100888
28,ENSG00000100889
15,ENSG00000100890
28,ENSG00000100897
17,ENSG00000100902
18,ENSG00000100906
28,ENSG00000100908
28,ENSG00000100911
6,ENSG00000100916
27,ENSG00000100918
28,ENSG00000100926
9,ENSG00000100934
28,ENSG00000100938
9,ENSG00000100941
26,ENSG00000100949
24,ENSG00000100968
12,ENSG00000100979
7,ENSG00000100982
11,ENSG00000100983
4,ENSG00000100985
15,ENSG00000100991
34,ENSG00000100994
23,ENSG00000100997
14,ENSG00000101000
29,ENSG00000101003
8,ENSG00000101004
5,ENSG00000101017
15,ENSG00000101019
17,ENSG00000101040
2,ENSG00000101049
6,ENSG00000101052
1,ENSG00000101057
3,ENSG00000101076
2,ENSG00000101079
3,ENSG00000101082
5,ENSG00000101084
1,ENSG00000101098
19,ENSG00000101104
22,ENSG00000101109
43,ENSG00000101126
10,ENSG00000101132
15,ENSG00000101138
26,ENSG00000101150
24,ENSG00000101152
5,ENSG00000101158
4,ENSG00000101160
20,ENSG00000101161
4,ENSG00000101162
5,ENSG00000101166
28,ENSG00000101181
33,ENSG00000101182
3,ENSG00000101187
2,ENSG00000101188
10,ENSG00000101189
10,ENSG00000101190
7,ENSG00000101191
12,ENSG00000101193
2,ENSG00000101194
22,ENSG00000101199
12,ENSG00000101210
23,ENSG00000101213
18,ENSG00000101216
24,ENSG00000101220
7,ENSG00000101222
24,ENSG00000101224
6,ENSG00000101230
11,ENSG00000101236
24,ENSG00000101246
1,ENSG00000101247
16,ENSG00000101255
18,ENSG00000101266
12,ENSG00000101278
8,ENSG00000101290
15,ENSG00000101294
16,ENSG00000101298
4,ENSG00000101306
1,ENSG00000101307
9,ENSG00000101310
9,ENSG00000101311
3,ENSG00000101335
4,ENSG00000101337
1,ENSG00000101342
18,ENSG00000101343
2,ENSG00000101346
6,ENSG00000101347
2,ENSG00000101350
12,ENSG00000101353
4,ENSG00000101361
12,ENSG00000101363
4,ENSG00000101365
10,ENSG00000101367
28,ENSG00000101384
7,ENSG00000101391
7,ENSG00000101400
6,ENSG00000101412
6,ENSG00000101417
15,ENSG00000101421
17,ENSG00000101439
8,ENSG00000101442
13,ENSG00000101444
2,ENSG00000101445
8,ENSG00000101447
1,ENSG00000101448
4,ENSG00000101452
15,ENSG00000101457
8,ENSG00000101460
11,ENSG00000101464
8,ENSG00000101470
14,ENSG00000101473
24,ENSG00000101474
1,ENSG00000101493
15,ENSG00000101544
16,ENSG00000101546
2,ENSG00000101557
36,ENSG00000101558
2,ENSG00000101574
1,ENSG00000101577
1,ENSG00000101596
9,ENSG00000101605
17,ENSG00000101608
11,ENSG00000101624
8,ENSG00000101639
3,ENSG00000101654
8,ENSG00000101665
16,ENSG00000101670
1,ENSG00000101680
9,ENSG00000101695
11,ENSG00000101745
1,ENSG00000101751
3,ENSG00000101752
8,ENSG00000101773
16,ENSG00000101782
1,ENSG00000101811
10,ENSG00000101843
10,ENSG00000101844
4,ENSG00000101846
1,ENSG00000101850
5,ENSG00000101856
1,ENSG00000101868
1,ENSG00000101882
1,ENSG00000101888
1,ENSG00000101892
15,ENSG00000101898
1,ENSG00000101901
5,ENSG00000101911
2,ENSG00000101928
13,ENSG00000101935
17,ENSG00000101940
14,ENSG00000101945
1,ENSG00000101955
3,ENSG00000101966
6,ENSG00000101972
1,ENSG00000101974
12,ENSG00000101997
12,ENSG00000102003
12,ENSG00000102007
1,ENSG00000102010
10,ENSG00000102024
3,ENSG00000102030
3,ENSG00000102032
2,ENSG00000102034
2,ENSG00000102038
1,ENSG00000102048
3,ENSG00000102053
6,ENSG00000102054
11,ENSG00000102057
2,ENSG00000102078
1,ENSG00000102081
13,ENSG00000102096
10,ENSG00000102100
28,ENSG00000102103
7,ENSG00000102109
8,ENSG00000102119
7,ENSG00000102125
1,ENSG00000102128
4,ENSG00000102144
3,ENSG00000102158
3,ENSG00000102172
1,ENSG00000102174
6,ENSG00000102178
8,ENSG00000102181
4,ENSG00000102189
4,ENSG00000102218
2,ENSG00000102221
3,ENSG00000102225
1,ENSG00000102226
1,ENSG00000102230
1,ENSG00000102241
1,ENSG00000102243
4,ENSG00000102265
1,ENSG00000102287
3,ENSG00000102302
7,ENSG00000102309
19,ENSG00000102312
21,ENSG00000102317
1,ENSG00000102349
1,ENSG00000102359
1,ENSG00000102362
1,ENSG00000102385
1,ENSG00000102387
2,ENSG00000102390
3,ENSG00000102393
4,ENSG00000102401
13,ENSG00000102409
1,ENSG00000102452
20,ENSG00000102471
5,ENSG00000102531
1,ENSG00000102543
4,ENSG00000102547
41,ENSG00000102554
23,ENSG00000102572
2,ENSG00000102575
1,ENSG00000102595
9,ENSG00000102606
6,ENSG00000102699
5,ENSG00000102710
7,ENSG00000102738
8,ENSG00000102743
1,ENSG00000102753
2,ENSG00000102760
5,ENSG00000102763
8,ENSG00000102780
11,ENSG00000102781
23,ENSG00000102786
3,ENSG00000102794
22,ENSG00000102796
6,ENSG00000102804
11,ENSG00000102805
27,ENSG00000102854
23,ENSG00000102858
9,ENSG00000102870
24,ENSG00000102871
21,ENSG00000102878
8,ENSG00000102879
13,ENSG00000102882
13,ENSG00000102886
15,ENSG00000102890
7,ENSG00000102897
35,ENSG00000102898
12,ENSG00000102900
27,ENSG00000102901
8,ENSG00000102904
18,ENSG00000102908
29,ENSG00000102910
27,ENSG00000102921
30,ENSG00000102931
15,ENSG00000102934
4,ENSG00000102967
22,ENSG00000102974
8,ENSG00000102977
30,ENSG00000102978
9,ENSG00000102981
5,ENSG00000102984
10,ENSG00000102996
23,ENSG00000103005
29,ENSG00000103018
13,ENSG00000103021
4,ENSG00000103023
26,ENSG00000103024
10,ENSG00000103034
15,ENSG00000103035
9,ENSG00000103037
7,ENSG00000103042
18,ENSG00000103043
48,ENSG00000103044
32,ENSG00000103047
19,ENSG00000103051
8,ENSG00000103056
16,ENSG00000103061
22,ENSG00000103064
19,ENSG00000103066
18,ENSG00000103067
18,ENSG00000103091
7,ENSG00000103111
21,ENSG00000103121
21,ENSG00000103126
20,ENSG00000103145
2,ENSG00000103148
1,ENSG00000103150
8,ENSG00000103152
2,ENSG00000103160
1,ENSG00000103168
1,ENSG00000103174
1,ENSG00000103184
15,ENSG00000103187
17,ENSG00000103194
7,ENSG00000103196
23,ENSG00000103197
17,ENSG00000103199
24,ENSG00000103202
11,ENSG00000103222
7,ENSG00000103226
13,ENSG00000103227
27,ENSG00000103245
7,ENSG00000103249
27,ENSG00000103253
28,ENSG00000103254
14,ENSG00000103257
29,ENSG00000103260
3,ENSG00000103264
29,ENSG00000103266
24,ENSG00000103269
20,ENSG00000103274
14,ENSG00000103275
2,ENSG00000103313
11,ENSG00000103319
25,ENSG00000103326
16,ENSG00000103335
26,ENSG00000103342
2,ENSG00000103343
2,ENSG00000103351
32,ENSG00000103353
29,ENSG00000103356
35,ENSG00000103363
26,ENSG00000103365
4,ENSG00000103381
15,ENSG00000103404
40,ENSG00000103415
37,ENSG00000103423
21,ENSG00000103426
30,ENSG00000103429
1,ENSG00000103472
19,ENSG00000103479
5,ENSG00000103485
1,ENSG00000103489
39,ENSG00000103490
8,ENSG00000103494
11,ENSG00000103495
44,ENSG00000103496
12,ENSG00000103502
41,ENSG00000103507
37,ENSG00000103510
25,ENSG00000103512
7,ENSG00000103522
1,ENSG00000103534
5,ENSG00000103540
5,ENSG00000103544
4,ENSG00000103546
8,ENSG00000103549
4,ENSG00000103550
7,ENSG00000103569
20,ENSG00000103591
19,ENSG00000103599
36,ENSG00000103642
26,ENSG00000103653
8,ENSG00000103657
23,ENSG00000103671
9,ENSG00000103707
2,ENSG00000103740
8,ENSG00000103769
6,ENSG00000103811
2,ENSG00000103852
11,ENSG00000103855
8,ENSG00000103876
4,ENSG00000103888
22,ENSG00000103932
3,ENSG00000103942
36,ENSG00000103966
20,ENSG00000103978
6,ENSG00000103994
2,ENSG00000103995
3,ENSG00000104043
2,ENSG00000104047
2,ENSG00000104055
1,ENSG00000104059
7,ENSG00000104067
7,ENSG00000104081
25,ENSG00000104093
21,ENSG00000104112
14,ENSG00000104129
4,ENSG00000104131
4,ENSG00000104133
15,ENSG00000104140
18,ENSG00000104142
10,ENSG00000104147
10,ENSG00000104154
10,ENSG00000104164
2,ENSG00000104177
1,ENSG00000104205
12,ENSG00000104213
5,ENSG00000104221
12,ENSG00000104228
7,ENSG00000104231
5,ENSG00000104267
4,ENSG00000104290
6,ENSG00000104299
5,ENSG00000104312
4,ENSG00000104320
7,ENSG00000104324
2,ENSG00000104325
3,ENSG00000104331
4,ENSG00000104332
3,ENSG00000104341
3,ENSG00000104343
8,ENSG00000104356
9,ENSG00000104361
11,ENSG00000104365
11,ENSG00000104368
10,ENSG00000104369
10,ENSG00000104371
14,ENSG00000104375
7,ENSG00000104381
5,ENSG00000104388
2,ENSG00000104408
2,ENSG00000104412
27,ENSG00000104413
22,ENSG00000104415
31,ENSG00000104419
1,ENSG00000104427
1,ENSG00000104432
6,ENSG00000104442
1,ENSG00000104447
13,ENSG00000104450
17,ENSG00000104472
1,ENSG00000104497
2,ENSG00000104517
36,ENSG00000104518
44,ENSG00000104522
31,ENSG00000104524
45,ENSG00000104529
49,ENSG00000104549
7,ENSG00000104611
4,ENSG00000104613
5,ENSG00000104626
34,ENSG00000104635
4,ENSG00000104643
51,ENSG00000104660
46,ENSG00000104671
7,ENSG00000104679
24,ENSG00000104687
8,ENSG00000104689
24,ENSG00000104691
25,ENSG00000104695
4,ENSG00000104714
3,ENSG00000104725
5,ENSG00000104728
10,ENSG00000104731
14,ENSG00000104738
3,ENSG00000104756
14,ENSG00000104763
24,ENSG00000104765
20,ENSG00000104774
9,ENSG00000104783
18,ENSG00000104804
30,ENSG00000104805
20,ENSG00000104808
32,ENSG00000104812
28,ENSG00000104814
36,ENSG00000104823
30,ENSG00000104824
25,ENSG00000104825
22,ENSG00000104826
15,ENSG00000104833
17,ENSG00000104835
16,ENSG00000104848
28,ENSG00000104852
5,ENSG00000104853
7,ENSG00000104856
11,ENSG00000104859
17,ENSG00000104863
15,ENSG00000104866
13,ENSG00000104870
11,ENSG00000104872
8,ENSG00000104879
2,ENSG00000104880
22,ENSG00000104881
1,ENSG00000104883
27,ENSG00000104884
28,ENSG00000104885
35,ENSG00000104886
7,ENSG00000104888
23,ENSG00000104889
22,ENSG00000104892
